person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
-0.32876542,-1.5744904,-0.005861553,-0.34466916,0.08885628,-0.059097834,0.055304155,-0.0100465305,-0.1706489,-0.0004982051,0.11875349,-0.3147266,0.14177755,0.020875754,0.0111931255,0.051004257,0.12658115
0.4407319,-1.8986382,-0.2152093,0.5666751,-0.11740937,-0.3141793,-0.01131494,0.044979565,-0.34542128,-0.0016082493,0.10606095,0.25945577,0.1317029,0.016613027,-0.0019288806,-0.5203406,0.13534127
-0.12513883,-0.76927733,-0.025037015,-0.37225196,-1.9677286,-1.4942235,-0.02039622,0.047254506,-2.4052727,-0.0015191261,0.07333984,0.37844664,0.035727117,-0.16782759,0.04760805,0.060142368,-2.7588155
0.12853304,-2.0107002,0.0075554615,-0.38229963,-0.01697727,-0.9773583,0.09715724,-0.07564511,-0.63973916,-0.0021046274,0.10802178,0.30390286,-0.44577545,-0.03428718,-0.010571357,0.059565283,0.06706359
-0.033950582,0.9349332,0.31564042,0.30069825,0.10268436,4.8138614,-0.028466096,-0.09885179,-0.7616834,-0.0040434357,0.10330259,2.460913,0.04796133,-0.002543034,0.062686965,0.053167563,0.1553171
-0.0785136,-0.5705311,-0.117455125,0.8437579,-0.4916252,5.080373,-0.038192604,0.02001655,-0.69797295,-0.0036695292,0.09477313,2.4237921,0.053926073,-0.024532104,0.038390454,0.049649738,0.14735429
0.020379445,-2.4475105,0.12976126,0.8254014,-0.13278425,-0.41601464,-0.015553544,-0.00046155372,-0.9324364,-0.0010391886,0.11387935,0.36752203,0.16682911,0.046755925,0.016001921,0.14919163,0.13906486
-0.26647705,0.18396804,-0.10526077,-0.13418147,0.34787345,-0.8628563,-0.001851116,-0.08347271,-0.9998689,-0.0020105457,0.10453362,0.4116448,0.06637585,0.52420485,0.07248071,0.06554661,0.3409793
-0.38760886,-2.2969904,-0.1050511,0.17073,0.58915645,-0.06858192,-0.024326304,0.22123657,-0.7363851,-0.0008981716,0.098845184,-0.27647114,0.009820515,-0.025901258,0.027281808,-0.27756065,0.35116374
-0.2616105,-1.271975,-0.8002172,-0.002163341,0.303099,-0.45262447,0.124284774,0.25826046,1.7535632,-0.00051559357,0.11534627,0.33131063,0.21945275,0.16976534,-0.10522263,-1.4735484,0.2506917
-0.020691253,0.29668376,0.5636646,-0.13452353,0.62887007,-0.1943719,0.008487363,0.09295048,3.847842,-0.0006658932,0.12399589,-0.59587115,0.34380525,0.27992934,0.680616,0.31594402,0.31191027
-0.29558852,0.51625717,-0.12968141,0.0807475,-0.28645924,5.0263367,0.0422291,0.026082357,-0.54140663,-0.003312057,0.10218544,2.192928,0.02100071,-0.10568955,-0.25991625,0.029226277,0.11711048
-0.66581285,1.6683362,-0.14174005,-0.45744455,-0.1725229,-0.8740752,-0.037371263,0.10053551,-0.9285064,-0.0015854008,0.10029178,0.24152389,0.042826686,-0.13322072,-0.14287266,0.04875943,0.33392283
-0.29454628,-1.8393729,-0.29761633,-0.05292109,-2.1978042,-0.6433284,-0.0039103716,0.070657365,-1.1959022,-9.4680894e-05,0.075267404,0.3999037,0.14708406,-0.32839,0.02750035,0.048579212,0.3056722
0.16757259,0.604392,-0.07319571,0.01785497,0.10422904,-0.8887702,-0.021556243,0.026141522,-0.65279573,-0.00084215455,0.09992947,0.21969464,-0.11109868,-0.10390247,0.045724194,0.044565164,0.35404
0.02025738,-0.74604166,0.050534613,-0.052556433,-0.17108728,-0.86855286,-0.04914623,-0.09558659,-1.0388805,-0.0020539945,0.095897816,0.2822254,-0.12124328,-0.04345282,-0.005807132,0.041747306,0.3271549
-0.06810741,-0.7933508,0.116994426,-0.8054365,-1.0515673,-1.0400631,-0.0113761155,-0.15964723,-2.283688,-0.00023512577,0.07381179,0.34340808,0.13046901,-0.21647286,0.004802693,0.024836583,-2.995336
-0.199971,0.5322356,0.97654516,0.26644117,0.20635512,3.330117,-0.012712453,-0.0061374917,2.14524,-0.0032027103,0.1247829,2.161305,0.18936625,0.06891793,-0.36990282,0.12941636,0.10574268
0.056891184,0.9629852,0.39229637,0.09151891,0.5661511,-0.71310425,-0.0035441492,-0.026653621,-0.32838243,-0.0011364976,0.12946817,0.33137292,0.049577497,-0.13627079,0.09078115,0.063566096,-0.45177743
0.02282577,0.17953347,-0.122989506,-0.1315322,-0.061938506,-0.278923,-0.012381818,0.014339401,-0.65649706,-0.00091879966,0.1075712,-0.29833278,-0.5297259,-0.21987934,-0.06447815,0.054895274,0.35857928
-0.009112439,0.9675066,0.8808723,0.6101666,0.47960603,2.3488414,-0.11581963,-0.118653774,2.8499837,-0.0032081145,0.054584935,2.1163437,0.42190918,0.32436216,0.22214763,0.3937024,0.21617028
0.10645851,-0.86220616,1.8531786,0.016186692,0.7012041,-0.34694993,0.06492364,0.16294013,3.3200266,-0.0019081131,0.1296853,1.2101951,-1.0972064,0.13355014,0.01621503,0.12706482,0.18101646
0.26761222,-0.9341652,0.20969254,-0.5031198,-0.10921139,-0.14884184,-0.0009973138,-0.06917192,-0.6387845,-0.0007411862,0.10776679,-0.37446895,0.15365888,-0.2544041,-0.042902615,-0.15808864,0.38211286
0.021779623,-0.67074895,0.10401297,0.26680526,-0.7974577,4.757702,-0.019351723,-0.042259842,-0.72651,-0.0033251913,0.09176902,1.891462,-0.1661345,-0.0022493568,-0.053872727,0.033102326,0.12734401
-0.43983066,-0.5973995,0.06353581,-0.16548398,-0.59659183,-0.943759,-0.01841408,-0.27308303,-1.0821797,-0.0020206466,0.091306865,0.48284516,0.02771148,0.5958535,0.017137827,0.042609747,0.34171075
0.48991153,-0.53836125,0.58385825,-0.10584798,-1.1419882,-0.47239608,-0.070919745,-0.010294544,-0.7024091,-0.0022866284,0.08719309,-0.3253926,-0.08311057,-0.02559992,0.03311441,0.02158578,0.31814626
-0.07093329,1.0078782,1.1638806,-0.24327448,0.40998754,-0.41648495,-0.029316543,-0.07951257,3.9646144,-0.0020260408,0.15181893,0.6587853,0.26275274,0.24340215,0.01715117,0.26594502,0.16038038
0.20595935,-1.5731592,-0.08492308,-0.21451971,0.08183394,-0.5197663,-0.043206457,-0.0037692534,-0.73984116,-0.0024037499,0.08965958,-0.2556679,0.044065066,-0.01820601,-0.05975513,-0.41024968,0.35332525
-0.16574296,-0.20951383,-0.7042204,-0.3155722,0.5134079,-0.353857,0.12992886,-0.06016882,2.7564414,-0.0023169476,0.1309832,-0.274546,0.6076973,0.42037708,0.10333809,0.52440935,0.44023383
-0.06807536,-0.23315305,-0.11911889,-0.7407651,-1.5253168,-0.38893956,-0.03438691,-0.21979994,-2.3935573,-0.0009938703,0.077343866,-0.5176501,0.06500163,-0.009560555,-0.056037653,0.039295796,-2.8888419
-0.07419771,-1.6818423,0.016655423,-0.30777678,0.16136092,0.21835914,-0.047147885,0.0569825,-1.2032573,-0.00031311574,0.090018824,0.23269558,0.06918935,0.062956,-0.030104512,0.061882272,0.33000398
-0.13989815,-1.6836996,-0.00674343,0.15995036,0.41140723,-0.3026597,-0.025253553,-0.01310469,-0.7313049,-0.0013114559,0.09660637,-0.29406223,-0.4960935,-0.20075402,-0.02607652,0.03640271,0.33957288
-0.19201148,-1.2698143,0.049507543,0.034441,0.3139114,-0.21043281,-0.012883642,0.0601042,-0.13220991,-0.0012117623,0.12416662,-0.2958452,-0.7001607,-0.20155153,-0.00014602896,0.078511946,0.08452372
0.0055653295,-1.3994591,-0.15495315,-0.16284092,-0.589078,-0.45460132,-0.00846979,0.13045846,-0.7475003,-0.0013574514,0.08408664,-0.40255415,-0.64261794,-0.19998726,-0.004559898,0.0050966055,0.3324037
0.2314957,-0.85329634,0.30962282,1.1130363,0.6741623,-0.24473602,-0.0033153507,-0.0053702598,3.265818,-0.0013865551,0.21611238,-0.70474863,0.50203305,0.05888883,0.6664293,0.28634143,0.22960873
-0.29060492,-0.5701079,-0.72414505,0.03640679,0.43452722,-0.4420872,-0.045176737,0.0075845835,1.694942,5.4199518e-05,0.035311002,0.3460625,0.3725129,-0.840409,-0.017760184,0.23679653,0.24666522
-0.69403327,1.0115937,0.0642151,-0.07591858,-0.7201625,-1.2737494,-0.05703069,0.03441532,-0.5913699,-0.0024654244,0.09848644,0.35743865,-0.0901742,-0.16835049,0.08004588,0.014731918,0.3098749
-0.16418533,-1.7295908,-0.3720477,0.6393022,0.15134454,3.992723,0.10201528,-0.0013326906,1.0143263,-0.0045768274,0.100091025,2.296017,0.16705902,0.15591843,-0.017966446,-1.3543794,0.08809826
-0.03288584,-1.208721,-0.2686925,-0.14094748,0.15380768,-0.47484636,0.051034003,-0.02300768,0.027902132,-0.0005413147,0.10874717,0.28063154,0.10374836,0.082669474,-0.0033273622,0.05823637,-0.6772699
0.034387365,0.17416652,-0.11075338,-0.11886051,-0.33954665,-0.44321814,-0.07480321,0.008836434,-1.0981215,-0.0012624972,0.09359353,-0.14347903,0.12446684,-0.20063537,0.6321936,0.038533386,0.3730518
-0.14595811,-2.1432223,-0.14495222,0.09489295,-0.7351997,0.35112947,-0.036873423,-0.2636449,-0.757007,-0.0008643919,0.08294038,-0.27918816,0.08603785,-0.011768084,-0.021315644,-0.19531359,0.34317335
0.40914175,-1.0289098,-0.23872158,-0.4498675,0.49262527,-0.48616496,-0.09041664,-0.08631073,0.16986702,-0.0005454697,0.11232368,0.16391106,0.10766621,0.016501917,0.007887075,0.09916113,-0.6302655
-0.078654155,-0.92532307,0.14898582,0.08646802,0.40183672,-0.73751754,0.05051998,-0.006855812,-0.14701642,-0.0009208099,0.12113461,0.30606258,0.064759165,-0.04681094,0.0743294,0.06910855,-0.27188945
-0.4552838,-3.4104145,-0.1519633,-0.1160923,-0.7438816,-0.23536955,-0.009618272,0.083132915,-0.7940726,0.0326204,0.08560734,-0.30103654,-0.59192175,-0.23043764,0.002557463,0.0040127514,0.33096045
0.053043544,-1.6030263,0.16538535,0.9952745,-0.39195117,-0.68367237,0.045629162,-0.19652937,-1.1800493,-0.002905055,-4.5184913,-0.5557388,0.06692697,0.018156948,0.026165897,-0.29096758,0.08217219
-0.087900944,-2.9970546,0.10666912,0.9480692,-0.055966556,-0.06818012,0.01162752,-0.06446745,-0.7995292,-0.0013125268,0.123353824,-0.2760854,0.1844635,-0.17795707,0.13388106,0.18724218,0.20300047
-0.20810588,-1.6312404,1.4502019,-0.6424604,0.55658025,-0.51047575,0.07169259,0.037528142,3.0638032,-0.0014215132,0.12666523,1.103263,0.2155051,-0.626523,0.018168677,0.12609957,0.14776671
-0.017320463,-1.0013021,-0.25760525,-0.041143507,-0.003084691,-0.34472257,0.0001438468,-0.042707674,-0.14434081,-0.00070754904,0.1264275,-0.24420017,-0.45871323,-0.033405293,0.012113881,0.057960127,0.097684756
-0.038935702,-2.1695452,-0.031972975,0.78397787,-0.03454647,-0.31651518,-0.040846594,0.13165297,-1.0949918,-0.0017958962,0.097792014,-0.2390405,0.11359194,-0.013231553,0.08177353,0.06546255,0.38301414
-0.059639063,-1.2316802,0.11992036,-0.060687058,-0.37669763,-1.0380918,-0.024395427,0.07455166,-0.768067,-0.0013464518,0.09103003,0.42495447,-0.036946837,0.5390292,-0.030650202,0.01809559,0.338743
0.104699925,1.0748886,-0.007389902,0.025636349,0.037831333,5.934981,0.015520499,0.004869369,-0.9599142,-0.0031207278,0.10522938,2.7951593,0.08828026,-0.15142597,0.0021411846,0.013474241,-0.97248775
0.08963881,0.8127892,-0.08542918,-0.3315058,-1.2551926,-0.38971275,-0.020967469,0.09664158,-0.91973984,-0.0013507258,0.099535495,-0.3527724,0.06253771,-0.06796439,0.08391655,0.041627243,0.34173307
0.023595423,-1.31808,-0.04080854,-0.23055628,-0.3310153,-0.91209793,0.0065817987,0.024213407,-1.1927842,-0.001423051,0.086881265,0.276873,-0.4859113,-0.066364475,0.011217378,0.03043212,0.31091374
0.16945203,0.65244126,-0.021069836,0.25522363,-0.36006516,1.4089981,-0.022064349,0.118258946,-0.8843808,-0.0103208795,0.20112343,-1.9967245,0.07608575,-0.007195455,0.05571454,0.0061920774,0.23244774
-0.8203701,-3.3470514,0.035790984,-0.20161319,-0.48925817,0.02038571,-0.10834853,-0.40802073,-1.06261,-0.0024470778,0.08827517,-0.43176907,0.072512805,0.23721722,-0.0458433,0.09042003,0.3634527
-0.22967897,6.06213,0.14505664,-0.49277577,0.19460149,1.5610946,-0.035231262,-0.055491958,-0.59926707,-0.00050431304,0.037819184,0.15722564,0.07908167,-0.063561544,-0.251565,0.029124543,0.059009034
-0.12815937,0.38452056,-0.039654907,-0.20202902,-0.18719992,-0.8847297,-0.009974768,0.01154884,-1.1961919,-0.0007465822,0.08980907,0.22904994,0.025450073,-0.13822334,-0.19054036,0.0456971,0.3431461
-0.044452548,-2.1904953,-0.03889059,-0.66440624,-1.2212341,-0.529936,-0.019635925,0.116477996,-1.1859846,-0.00044865563,0.079377756,0.39587596,-0.23762332,-0.06891454,0.0143730035,-0.029807359,0.2951546
0.09207346,-2.145033,-0.026109789,0.012206284,-0.92127144,-0.5468455,-0.02282356,-0.028671117,-1.430459,-0.0015637408,-4.3690434,-0.3081977,-0.12459285,0.0003026347,0.02764618,0.023899488,0.27490193
0.11517962,-0.6164171,-0.09992282,-0.22117497,-0.06193891,-0.77982205,-0.04705979,-0.041944116,-0.6887259,-0.00084661244,0.09519118,0.22703351,-0.20388295,-0.038199726,-0.005648629,0.0385155,0.34216502
0.36825195,-2.06849,0.004601994,0.13293415,-1.1925007,-0.42047366,-0.0622932,0.11077992,-2.3667614,-0.0012784743,0.069254816,-0.42276642,0.043496612,0.0576456,-0.0253269,0.05455803,-3.0897312
0.06705059,0.49418664,0.028104318,-0.012161176,0.3409475,-0.18763342,0.012753831,-0.1677677,-0.10014619,-0.0008339892,0.12400067,-0.23420872,-0.39624065,-0.038941175,0.013025425,0.042806465,0.10584035
-0.006098796,0.4085639,0.067128256,-0.42355222,-0.038177002,-0.67771155,-0.0031721157,-0.0770219,-0.2215782,-0.00023902336,0.11579837,0.30042505,-0.6228144,-0.28765586,0.021512395,0.047123164,0.10738041
-0.14961587,-1.7136854,-0.14795862,0.82147175,0.19092454,3.9069815,-0.02315151,-0.086860776,-0.3900561,-0.003985829,0.092068486,2.2431126,0.10279355,0.27785143,-0.0067866636,0.045008957,0.12280784
0.05283946,1.5269475,-0.09845075,-0.21998134,-0.26988325,-0.83560187,-0.021298354,-0.10003535,-0.9899749,-0.0025103446,0.10904096,-0.23241307,0.1012382,0.048146676,-0.019329827,0.078622125,0.37074217
-0.22494368,1.4618888,0.42683563,0.41359124,0.3987528,4.77978,0.044623423,0.04622851,-0.6494049,-0.0032810569,0.109271444,2.300373,0.08038967,-0.085642606,-0.12125788,0.0026120269,0.124619685
0.124653265,-1.2122936,0.029785663,1.0925951,0.56724966,0.24457143,-0.044663128,-0.049027514,-1.6286399,-0.0015416071,-4.2699094,-0.4548785,0.07181531,0.107232474,-0.0013353593,0.09820482,0.3243953
0.046159547,-0.99414706,0.12243705,0.041880555,0.38066918,-0.173931,-0.037693053,-0.017576486,-0.45578197,-0.0016992108,0.12895842,-0.21831547,0.12222128,0.07306792,0.029033039,0.12683299,0.106783405
-0.95932245,-1.3149306,-0.10090546,0.7706696,-0.7077428,-0.8953902,-0.10357294,-0.3759993,-1.0728918,-0.0021109735,0.08297576,0.34741288,0.08238057,0.046285562,-0.09031054,0.06129234,0.32552186
0.1896796,4.4717245,1.1492147,-0.31441447,0.13551058,4.4812245,0.026579814,0.18530393,1.6426085,-0.0018669874,0.05679044,2.3500714,0.17876372,-0.11612078,0.066854216,-0.55547553,0.11697916
0.10926425,0.685825,-0.31260812,0.08614462,0.36210954,4.7313805,0.0659375,0.05207321,-0.5088409,-0.0035291342,0.10613624,2.077571,0.06970319,-0.09307395,-0.14511114,0.027542787,0.11718087
-0.32290128,-1.3982855,-0.20209865,-0.24502075,-0.23914997,-0.560298,-0.06327127,-0.19012086,-1.0143781,-0.0023466793,0.100706585,-0.29660252,0.016560914,0.066307865,-0.046394777,0.08742591,0.3946332
-0.81792694,-1.444083,-0.19621044,-0.094603434,0.17102273,-0.37437874,-0.041753188,0.02478291,-1.3274229,-0.0021923422,-4.7284656,-0.36211827,0.053618625,0.09817146,0.029617146,0.015281684,0.2816541
0.06480768,-1.4898123,-0.29551485,0.025367895,0.22028525,-0.18870412,0.090531774,-0.006471974,-0.47659653,-0.0023336746,0.12186842,-0.27101928,0.09548329,0.0098401755,0.039551187,0.06733384,0.10754654
-0.34472835,-1.2012178,-0.27312443,-1.0517578,-0.101376064,-0.29300833,0.16905873,-0.037678227,1.4620494,-0.0003460085,0.115915306,0.26657447,0.34913653,-0.7506576,-0.03890057,0.25955644,0.2582059
0.11775854,-1.6745168,0.052925352,-0.18989253,-0.26495087,-0.3447246,-0.019390844,-0.050955802,-1.2838558,-0.00020261348,0.095720954,0.18862239,0.059593685,-0.023352161,-0.2527715,0.036959864,0.3451306
0.11948239,0.5721178,0.078889295,-0.78289247,-1.5547755,-0.5412409,-0.0243232,-0.06558797,-0.65314,-0.0011381258,0.09444099,-0.34225535,0.042673536,-0.06289331,-0.0120133,-0.27473322,0.3396952
0.043959744,-0.932938,0.0997492,-0.28455397,-0.32497817,-1.012453,-0.04358045,-0.050360706,-2.9687893,-0.0005746564,0.07713753,0.32406303,0.042476613,-0.02071724,0.035313953,0.033311922,-2.6884134
0.09838602,2.0062296,0.105117016,0.09490478,-0.30049008,-1.0668067,-0.03625445,-0.043524057,-0.9429901,-0.001791629,0.10775549,0.31150618,0.075250536,-0.16466613,0.06796919,0.06509466,0.31317312
-0.23331715,-0.12214801,-0.2271752,-0.22965921,-0.14492473,-0.93308693,-0.046835,0.09419095,-0.6453325,-0.0022075775,0.100103624,0.3020965,0.056876514,-0.12993076,0.055209566,-0.24660785,0.34488037
0.007959098,-2.4321756,0.0043327427,0.3890112,0.23795755,-0.9711152,-0.107292,-0.18969099,-0.64204496,-0.0020781453,0.09036235,0.31064942,-0.38245368,-0.000669745,-0.026515704,0.0641632,0.3250058
-0.55054057,-0.03145449,-0.1271254,0.055929102,0.051530596,-0.13792819,-0.08643772,0.37979943,-0.65118796,-0.0022827478,0.0984184,-0.19028787,-0.25017822,0.006564567,0.034570005,0.050624706,0.37154266
-0.4763921,0.38789016,1.0357918,0.8547359,0.35919225,-0.7722597,0.08537168,-0.19967537,4.058932,-0.0021043138,0.1437093,0.8411037,0.25885442,0.26880062,-0.043889064,0.25896257,0.19985555
-0.11435826,1.1134554,0.11184706,-0.76942915,0.05300842,0.13488793,0.0070750695,-0.118023895,-1.0332102,-0.000664948,0.10581377,-0.10592482,0.09656362,0.00458221,0.6932873,0.052315105,0.37904269
-0.2051027,0.5939756,0.07322454,0.2228074,-0.74463254,4.4539704,-0.016615491,-0.049003065,-0.7845356,-0.0032482748,0.09514799,1.7951467,0.068927504,-0.039530654,-0.06884131,0.021094494,0.13544029
1.9762735,-0.11107499,-0.09410129,0.24953671,0.2275452,-0.88598835,0.0029022612,0.17115219,-0.10031576,-0.000919178,0.12904225,0.34606147,0.22885522,2.4806159,-0.024583654,0.08189323,0.20416304
-0.32908863,0.52214503,-0.30792966,0.047877897,-0.27190852,1.0768062,-0.043638296,-0.15836647,-0.53458333,-0.012531926,0.19805633,-2.2456157,-0.07507219,0.0072187097,-0.03155816,0.017027762,0.21677577
0.14874125,1.2105331,-0.16301039,-0.46946105,0.36561617,-0.34642208,0.03831889,0.061056867,-0.56498206,-0.0010712103,0.11716395,-0.34475765,-0.46441418,-0.08941015,0.010551483,0.0238012,0.3131921
0.12139064,-2.616202,-0.047248933,0.026001843,-0.8577806,-0.22247148,-0.028326511,0.0056986776,-0.7274815,-0.0007562819,0.08024693,-0.34882438,-0.3479288,-0.016265113,0.025299756,0.0006608142,0.31728995
-0.06905507,-0.78672326,0.43790466,0.2049017,0.42322096,-0.21693218,0.050719284,-0.05884438,2.1919045,-0.0016449145,0.13535115,-1.2128218,0.30456355,0.10920094,-0.11260346,0.20212518,-1.9190642
-0.21152276,-1.1492205,0.09319038,-0.33707532,-0.2956336,-1.3794483,-0.0035949247,-0.13942362,-2.8091452,-0.0009279388,0.082086675,0.39775908,0.06291155,-0.123652734,0.050453596,-0.0028074028,-2.8109777
0.13981095,-0.08544996,0.00087916845,0.072049364,-1.364309,-0.4051868,-0.009983115,0.12041017,-1.0928284,-0.0017051286,0.09249985,-0.3478976,0.06672182,0.0005320228,0.030497361,-0.0010399712,0.32401234
-0.15707542,-1.7440473,-0.5645373,0.73904234,-0.25361723,-0.16194348,0.0005629993,-0.091524296,2.1610005,-0.0022860894,0.116856724,-0.568618,0.28049707,0.20977327,-0.13560848,0.307393,-2.7382467
0.027549736,1.1880311,0.0073603326,-0.6599043,0.030553382,-0.29872987,-0.0036709534,-0.047685154,-0.67392004,-0.0003481358,0.12684572,0.36454174,-0.3332824,-0.17373286,0.083140805,-0.002196498,0.090601414
0.07242387,-0.44682384,0.059276003,-0.010911413,-0.026249966,-0.8416733,-0.015591311,0.04595255,-0.6790724,-0.0008684369,0.099640615,0.3200246,-0.46767387,-0.28349778,0.0012467651,0.051442876,0.35087684
0.19880782,1.5467058,-0.26654866,0.5402437,-0.24392259,4.177429,-0.061577458,-0.056976102,1.184508,-0.0030523078,0.11526208,2.4262397,0.2254861,-0.04616826,0.02929925,0.160195,-1.3943715
-0.28121945,-0.46031988,-0.7188015,0.59493196,0.055523757,0.6622332,-0.04391429,-0.31467065,-0.67889,-0.0117813395,0.1674961,-2.4793375,0.10609916,-0.028789653,-0.13341308,0.08087962,0.2502037
-0.041440032,-3.3093204,-0.2242184,0.4770771,-0.58960766,-0.9217373,-0.06629416,-0.14457491,-1.083926,-0.0021241219,0.08313207,0.28196192,0.10359723,-0.026005423,0.026448589,0.0889899,0.3568023
-0.07585283,0.8726718,0.6122657,-0.47300884,-1.0355165,-1.2994746,-0.044041194,0.058796436,-2.0437293,-0.0014934358,0.0748145,0.40882543,0.023127038,0.003204151,0.011733495,0.11024118,-3.2362862
0.041953743,-0.7461537,-0.014675845,-0.037115365,-0.17968762,-0.31222448,0.0031581868,-0.0056125983,-0.8351042,-0.001079146,-4.969126,-0.28424367,0.10258333,-0.124669895,-0.04661857,0.07387919,-0.6575042
-0.15065609,-0.10021696,-0.5760652,-0.9441459,0.0057937615,-0.26910034,0.05690845,-0.04510436,2.5518167,-0.00038407792,0.14755532,0.10636067,0.37012735,0.14350054,-0.18119559,0.34510604,0.26233497
-0.0032186438,1.4784255,-0.1700401,0.1621412,0.18145749,-0.40806025,-0.078308344,-0.18273026,1.5430667,-0.003065127,0.12793194,-0.3910517,0.21119395,0.14585087,-0.1069208,-1.4796318,0.22503676
-0.5863906,0.36609697,-0.5731753,0.7696243,0.005225397,3.6064749,-0.03418912,-0.22980008,1.73247,-0.0039596823,0.10840136,2.5378149,0.421309,0.3027324,0.22878234,0.376102,0.19914067
-0.06281763,1.2073947,-0.18906252,0.12451265,-0.19502026,-1.0794704,-0.041178036,-0.09177078,-0.884269,-0.0024442568,0.110643886,0.30117515,0.06886629,-0.18015759,0.07632851,0.05407728,0.3115338
-0.15589209,-1.0315481,0.093549795,-0.38599768,0.08824734,-0.37002036,-0.00097235915,-0.078768685,-0.45293367,-0.00021331556,0.11868043,0.15017946,0.10914728,-0.09632933,-0.15437561,0.06485896,0.11752323
-0.1804996,-1.8948466,-0.08229125,-0.15664078,-1.136784,-0.38531837,-0.03926318,-0.35963756,-0.8745361,-0.002418963,0.087841436,-0.43204466,0.061807327,0.2661983,0.019599676,0.030827165,0.33851993
-0.108181,-1.4742788,0.22522037,-0.037547152,-0.31636947,-0.68849283,-0.024807751,0.036276564,-1.0937048,-0.0018623419,0.08858676,0.3976086,0.04037433,0.53856343,0.048306044,0.04096155,0.34756383
0.10402035,-0.81909126,1.1434399,-0.13733417,0.3140065,-0.50297195,0.042847477,0.02070545,3.1716974,-0.0016444374,0.12832408,0.85051596,0.15847687,0.053771462,0.094851285,0.1660519,-1.3059134
-0.17403337,-1.6490053,0.16448776,-0.22423637,-0.4157805,-0.2095866,-0.052543048,-0.30098292,-0.73130137,-0.0018681565,0.090241835,-0.38103938,0.04429486,0.19146472,0.0016766492,0.031342924,0.35001326
0.074954376,-0.4040276,-0.21949846,0.7898456,0.12222888,6.054675,0.044008393,0.0031848704,-0.8985864,-0.0028241982,0.09179167,3.1646984,0.14212142,-0.08471315,-0.040326174,0.053194176,-1.1948767
0.05884958,-2.1132722,-0.39562064,0.14772455,0.15040892,-0.054658297,-0.06826298,-0.053800263,1.8441726,-0.0014243269,0.12771301,-0.39379415,-1.4002986,0.27049476,-0.17424393,0.20081614,0.20901687
-0.19990808,-1.4087874,-0.070713475,1.4180646,0.09682236,4.205544,-0.012694443,0.00100665,-0.43119147,-0.003225813,0.0929201,2.800831,0.050958585,0.25523332,-0.030615656,0.07285091,0.14064588
0.16317914,1.3830351,-0.20124646,0.7213752,-0.2809902,1.2128527,-0.0041453713,0.015472504,-0.61895776,-0.011346077,0.19905157,-2.189095,0.11125916,-0.171801,-0.06923069,-0.041566346,0.23224968
-0.11995843,-1.0121181,-0.16102469,0.3647029,0.29197195,-0.25322017,-0.05523657,-0.018241495,2.9511688,-0.002486365,0.12965132,-0.374175,0.63951397,0.4047046,0.0719154,0.5637423,0.39252895
0.04784832,0.31223047,0.22632614,-0.43139952,0.52336806,-0.7995879,-0.2880981,-0.11121531,-0.8323734,-0.0008657088,0.118227914,0.19602841,0.11717675,-0.17837295,-0.22579591,0.007792861,0.12236054
0.23613857,-0.31004497,0.03805227,0.45479587,-0.4872135,5.3202615,-0.007905664,0.12490641,-0.84975255,-0.0028605307,0.09766593,2.443564,0.16847728,-0.17198884,0.010027568,0.02059521,0.15082769
-0.19003102,-0.5145574,-0.27444938,-0.63080305,-0.08246586,-1.2843964,-0.036461126,-0.4692454,-0.53287715,-0.002088446,0.118858375,0.0946556,0.0337399,-0.04289383,-0.11724292,0.07973174,0.15450327
1.9748715,1.4395324,-0.098924994,-0.517481,-0.22109476,-0.86180043,-0.008203663,0.11307062,-0.91797936,-0.0009054333,0.11444076,0.45752683,0.14853016,2.7301812,0.039490078,0.026761541,0.427271
0.12662703,0.47991592,-0.45647386,0.41852778,-0.10909849,1.3779761,-0.05064169,0.010834721,0.9183011,-0.010853329,0.19941673,-1.9206184,-1.3739938,0.116424136,-0.08340927,0.20438161,0.13807099
0.053998154,-0.88627416,0.35117608,-0.0049434938,-0.16930561,-0.9012739,0.09576574,0.06830942,-0.16862503,-0.0022844654,0.11556469,0.26867405,-0.30566928,-0.10038828,0.0776895,0.05078921,0.10492574
0.18421283,-1.2663594,-0.114660166,-0.15517895,-0.7760422,-0.942787,-0.016360624,0.04636901,-1.1350838,-0.0008955271,0.085024066,0.24446754,0.110902786,-0.23194608,-0.08678869,0.021116938,0.3234881
0.069833726,0.8325453,-0.25844154,0.7758566,-0.37280777,6.0148997,0.018131776,-0.02434717,-0.7345579,-0.0033360324,0.09625476,2.9772468,0.02753857,-0.057644308,0.0027210705,0.019771403,-1.0762708
-0.021081518,-1.9384751,0.2595591,0.81579465,0.04872541,-0.10576332,-0.05379385,-0.0777923,1.0698493,-0.002057427,-4.6462526,-1.2936977,0.2398338,0.10563998,-0.035596088,0.17851803,-1.3842376
-0.31101534,-2.7160532,0.025304085,0.6694854,0.23565911,-0.721789,0.049958225,-0.10304171,-0.5200307,-0.0008797151,0.1074748,0.41847295,0.113850676,0.5591916,0.024336439,0.07737625,0.1438905
